'6157533537165037763,53,鹿晗加油
'6157539392983822469,60,我是鹿晗
'6157761228002897945,30,永远支持赤赤！！？！
'6157786606318566398,2,上课啊
'6157800567025859171,10,哈哈
'6157807107338303478,41,赞我赞我赞我赞我赞我
'6157848140067550812,57,大家好，我是幸福的。
'6157850529953826233,90,baby加油，你是最棒的，加油
'6157855362612884505,2,好看吗
'6157857236602765243,42,鹿晗
'6157906045013775138,7,鹿晗是新学霸对吗
'6158095027736749340,17,呵呵
'6158112362466819059,16,开车
'6158159983114007093,32,大爱G D
'6158177861948218210,39,都要加油哦·你们是最棒的
'6158216233419699294,34,游泳加语文考试
'6158229825050465507,6,鹿晗学霸
'6158236990891810648,35,陈小刀
'6158284372333459182,4,鹿晗我老公
'6158435822025124617,17,额
'6158469914903887213,21,哈哈
'6158561652332110538,8,鹿晗加油[aakes]
'6158837278024738633,2,鹿晗鹿晗鹿晗鹿晗鹿晗
'6158868731709020032,7,0.0
'6158946082863258701,4,林心如啊、、、
'6158954863226598428,1,对
'6159204679705590521,44,KANZHENJIUHAOWAN
'6159290354145771604,19,鹿晗  鹿晗   鹿晗  爱你。
'6159290417752384090,8,是
'6159584222892333480,1,么么哒
'6160649839154108395,3,闭嘴闭嘴闭嘴闭嘴闭嘴闭嘴闭嘴闭嘴
'6161061890548647903,19,我喜欢宋宋宋
'6161156978800939454,39,哈哈哈，无聊
'6161391374720121998,40,鹿学霸
'6161419365683460906,30,这个放过？
'6161547913610057017,29,鹿晗我爱你
'6161710310127907604,3,baby加油
'6162169904327220569,20,有人吗？
'6162327016220221086,6,赶紧吃饭哈哈哈哈哈😄😄😄😄😄😄😄😄
'6162859182167512577,37,我们都没背这篇
'6163171605806138733,45,baby美美哒
'6163989352461974226,16,哈哈哈哈
'6164216706400432213,17,哈哈刚回来加工厂开车免费反应慢
'6164645359879020057,3,哈哈😄😄好卡
'6165421069568652044,19,小鹿😘😘😘😘😚😚😚💏👍👍👍
'6165501843428941652,21,好像没看过林心如那期，是哪期啊
'6165725071148479902,23,是吗？
'6166760900269775723,2,^中秋江
'6166840359260861542,3,嘿嘿😁
'6157206154408171151,7,我想问 这期是合辑吗
'6157207025976165094,52,就是在回放而已
'6157208965405559781,55,张天。。。。。爱!!!哈哈😄😄😄
'6157209119427556338,101,邓超:张天鹿晗:爱
'6157210004158493589,52,应该放未播片段
'6157211118224350284,5,有
'6157213582289883948,52,发放R币（日币）
'6157246532401156895,33,哈哈哈哈哈哈
'6157250505750417564,38,我想看第五季
'6157302730257251648,5,印象最深的游戏：上次摸箱子！
'6157322665444433633,34,回放啊！！
'6157327252542021204,40,春我都会背了
'6157328541975925169,47,希望奔跑吧，兄弟下一季快点开播。
'6157333970311257896,31,……无语
'6157335025275179734,28,他们现在知道学生学习的样子了
'6157336459869769771,43,这我看过了
'6157345158171539136,44,不好看去看徐老师
'6157368608685628287,5,赫赫怕怕的 哈哈
'6157378952661386830,25,没有第五季了
'6157400313203080498,37,呀呀呀呀呀呀呀
'6157408580507621614,3,新的 ？没演过？
'6157416644929472870,1,啊哈哈哈哈哈哈
'6157421525244211785,34,我靠，就用这个凑1小时多给我们看
'6157427942111141593,15,这是啥？ 谁会看这个
'6157436016388372514,85,baby baby我爱你杨颖
'6157444528259798058,44,加油
'6157450855962990858,12,这是第几期啊？？？
'6157500423081640308,21,宋仲基要入中国籍了
'6157504831029687111,53,鹿晗好帅
'6157515476048626660,36,印象最深的游戏是特工那期
'6157534266526347138,28,惨不忍睹的超哥
'6157539120716001493,12,哈哈
'6157560401402347178,21,什么呀
'6157583067521826339,33,林心如结婚去了
'6157707679118045442,36,早看过了
'6157708549781271485,13,宋仲基呢？
'6157740137176981165,30,都看了
'6157749326195359714,2,在厦门拍的
'6157754431180461993,3,小鹿鹿
'6157817027141122491,3,谁能回答我
'6157822366079074844,3,紫薇来了么，，我怎么没看到
'6158088231550802214,7,海
'6158277791907923904,32,七上七下    我刚好学过
'6158436022219266394,1,整么还是这个
'6158470055220139172,41,Angelababy我的女神
'6158483563682018391,3,   盼望着春天来了
'6158935792843043276,2,学霸鹿
'6158944850761302511,17,背过
'6159030602491837150,39,一些捣蛋鬼
'6159081928097445660,3,怎么搞啊  你高不高
'6159142979766933671,6,厉害
'6159660937228399931,19,那么大还读书
'6159995833415194212,3,听见了吗
'6160095189589894824,17,赤赤.
'6160279357111041022,3,爱鹿鹿
'6160318179039435826,19,马上要笑死了
'6160396908742751526,1,加油？baby加油
'6160662644905285236,16,说。
'6160681228389917138,22,😍邓超
'6161207464434414656,26,这个是什么时候发布的
'6161757830316995499,6,卡
'6162493594860598329,12,郑凯好色
'6162947397569296861,4,鹿晗鹿晗鹿晗鹿晗鹿晗鹿晗鹿晗鹿晗鹿晗鹿晗鹿晗鹿晗
'6162967266721190063,14,厉害厉害
'6163350395366758003,7,我鹿是学霸   我鹿是学霸   我鹿是学霸
'6164080120388024117,1,刚学的我就忘了我
'6164109555473661545,21,美美美
'6164778778604685966,30,杨颖最美
'6164930895306891288,27,💎💎
'6166914543593796054,25,哈哈哈
'6167903401113212553,3,、计算机三级开始考试斤计算机技术就我就睡觉咔咔咔看
'6169470335629818256,12,整容沟
'6170508688140873726,8,版本问题
'6171220725375516445,1,李
'6171563427297302191,3,，这个文章好简单
'6173842536085933074,15,好假  这个
'6180296117366363518,6,鹿晗最帅了
'6182857858150224350,1,@鹿晗加油
'6183932907229885861,13,baby加油
'6188353528097306404,14,宋小宝在吗？
'6205346077689328547,1,啊，哈啦啦啦啦太具体几句句句不好骷髅头咯统计口吐z
'6157208283397910558,21,合集
'6157208339783174339,3,没意思走了
'6157273638721107952,66,现在有人看，四点五分，扣11
'6157326338984853522,58,英语我只服超哥，哈哈哈
'6157331343741636221,3,这。回放？
'6157332197064382703,33,走了
'6157339677597177022,113,看过了    果断快进
'6157339738351688837,128,浪费时间
'6157346895038060251,1,呵呵
'6157351273849507593,18,啊啊
'6157352866689922743,89,什么情况？
'6157362474326241818,18,0.0
'6157383233085980625,26,哈哈哈
'6157395609617095366,5,春天来了
'6157397774386671769,32,呵呵哒
'6157402164795357333,31,我要快进。。。。还以为有心的游戏呢。。。。。。
'6157412688115349079,71,为什么李易峰不来呢
'6157413989956016008,21,闹闹
'6157438844846650512,14,呵呵
'6157450979165239572,2,这个片段是第几期啊   求大神解答
'6157485596928980008,4,为了赤赤，在看一遍
'6157495476063657716,16,第4期
'6157504958139283594,43,baby
'6157536044974160323,12,唉
'6157538654317790075,4,为啥baby 这么好看呢。。。。。。
'6157542384274589830,49,还是狍砸...
'6157558183580227552,49,正是我学的课文
'6157589950953509234,42,这只是第断而已
'6157750795771653528,49,小鹿最师
'6157754561479471310,34,邓叔叔
'6157754598461888661,2,加油
'6157766092728644066,54,小鹿鹿，我是小玉， 我9岁了，帅帅帅。爱您。
'6157778819229505166,35,赫赫
'6157796071978904945,66,林心如是哪一集来的
'6157796104442829006,27,林心如
'6157851220314083678,20,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
'6157854246097551215,64,陈赤赤好可爱
'6157876992173047784,27,无聊
'6158068497887354013,7,张天～爱～张天～爱～……这默契也是没谁了……
'6158095250743699072,14,爱
'6158134543101019401,7,哈
'6158157324492542014,60,爱死鹿鹿啦
'6158192347539118485,1,夏天
'6158229981057597687,3,郑凯
'6158230606003484146,7,回放
'6158241249445359655,13,"(*°ω°*)ﾉ\""非战斗人员请撤离！！"
'6158436235880092049,1,我也是醉啦
'6158541076774156002,26,要死
'6158555189227205979,37,张天
'6158555212027452701,1,爱
'6158555236032651152,4,张天爱
'6158561964161840575,88,鹿晗好可爱
'6158580122440519971,1,这个看过啊
'6158589534945238342,34,学霸
'6159143109390661782,2,东风来了
'6159159954004948682,73,爱你BABY
'6159426822466002864,4,嘴了
'6159483796528386030,54,baby !baby
'6160014408183001618,12,碑毙
'6160360826576901663,3,[g9cb0]
'6160366679525586345,77,baby加油！
'6160395073013494390,33,哈哈   呵呵
'6160670947180730185,19,加油
'6160784176537216289,55,有我女神
'6161071547929414078,5,我是邓超
'6161191628965485507,7,找
'6161419729866503647,14,宋仲基有什么好的？估计也就中国女孩喜欢？
'6161461866130919442,16,女佩
'6161540872149742669,30,陈赫我相信你
'6161710547294665112,1,邓超帅帅哒
'6161735392742162073,44,hahahaha
'6162090128560436263,1,靠
'6162493745289155662,8,哦有人说我
'6162859377760491264,28,恶心
'6163234412860726532,49,死吧你们，你们都是死鬼
'6164066507891833362,3,我都看过的
'6164095471528260676,9,逗P
'6164396939346867247,2,baby加油加油
'6165035400479292101,55,baby！太认真！
'6165102157176943147,2,好哈奥
'6166835834174131185,13,摊平
'6157226380620118234,65,期待周日晚上东方卫视的 极限挑战 精华版 无限刷 良心
'6157253386989820737,50,春天来了春天来了，__的脚步近了
'6157312210097307314,45,弹幕那么少
'6157324451145402274,4,这是之前的吧？
'6157336712941490442,5,哈哈哈哈哈
'6157342680277400614,51,上语文课的时候  陈意涵答对 背景音乐是什么 谁知道？
'6157346321945144631,53,无聊
'6157362455268372628,1,秋风🎈🎈🎈🎈🎈🎈🎈🎈🎈🎈
'6157379132235100322,2,官方宣布没有第五季
'6157379760350105777,27,鹿晗
'6157424944957958719,5,鹿晗好帅
'6157442903663254923,1,对的
'6157455972480136967,8,想看第五季的赞我
'6157456680893889070,74,好像看过的
'6157486193540418538,37,我希望弟五季，陈翔加入
'6157501558081262936,88,快进到最后面是谁来了
'6157523402397135532,36,我也是为了赫赫
'6157534553172268682,3,。。。
'6157541464353455800,42,呀呀呀呀呀呀呀
'6157560233910156849,5,这好难呀
'6157572746982617397,2,dui对了
'6157592990878973501,74,回放?
'6157607960362515731,39,希望陈赫不离开 跑男
'6157699042242019262,7,我们学习很辛苦，现在他们知道不容易了
'6157711163766781098,11,赤赤
'6157725946441454968,44,还是跑男好看
'6157745376441481040,5,鹿晗最帅
'6157754639598402900,16,好样的
'6157755923403536365,49,啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦
'6157817357639698066,9,[21285]
'6157822599676631483,42,这是谁啊
'6157824762536614631,49,邓超表情太假
'6157888071331830272,7,[5hflj]
'6157895865274545141,45,鹿晗 加油 我永远爱你支持你
'6157895954009240685,75,鹿晗加油
'6158261438132081130,3,春啊
'6158277968760752328,25,春风
'6158548364961599773,19,哈哈
'6158580156892528416,8,春天
'6158932782893055586,12,春天
'6159155190379919054,3,鹿晗....
'6160260648669731493,42,鹿晗鹿晗
'6160279545658810948,3,爱👄鹿鹿么么哒
'6161207603856224952,2,第五季什么时候出来
'6161333961862234821,3,是没存
'6161495603508837834,19,......
'6161710680367355082,3,鹿
'6162331333111124550,2,你还邓超呢，我还是你爸呢
'6162493820309689983,1,最强者
'6162875276465699669,64,公布
'6162970280023644289,6,答案是东风
'6163234642083626599,23,•﹏•
'6164035239359722219,39,我全篇都背过
'6165359623199593995,9,春风
'6165367176067364727,98,鹿晗好帅就是我心中的偶像😍
'6165725389535135745,12,呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵
'6165803891819102815,4,东风
'6166914835704885652,15,加油
'6167289840084263325,3,天生的
'6167354166937725840,14,好吓人
'6167386013653433907,18,好困
'6168353313178326441,3,春风
'6169123609211647069,1, 我想上学上学上学时说
'6170274452497576244,19,百分百春天
'6170552697605396460,2,yes
'6171287221208248861,2,我也是
'6172324161286232801,1,给
'6172609033906229353,3,今天的发12345
'6173142367501625153,49,好喜欢鹿晗
'6174090592600537506,30,邓超太搞笑了
'6174941008742667603,17,[ejyvq][2n51o]
'6175178687261522245,18,邓老爷
'6175566152954442110,11,有人二
'6180002780741554754,31,还是郑凯帅
'6180626163560798400,1,黄金哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
'6182851277938573648,4,答案
'6183246576086340945,32,无语，之前不是考过啦
'6194094981251520255,38,语文课代表鹿晗加油加油！
'6194429516187252766,4,😉·😇·
'6206788930483336135,5,黄晓明为什么不来
'6208123157058504174,31,鹿哥∞😍😍😍😍😍
'6157210432563476740,19,对了吧
'6157303731950528680,1,鹿晗我的好喜欢你。😍😍😍😍😘😘😘😘
'6157316125636501072,43,..........
'6157319532785873431,52,都是玩过的了
'6157336813281813415,4,说过了
'6157342806187259137,67,这一点背景音乐是什么？
'6157366038684576411,7,。。。
'6157369616827315316,5,....
'6157376693201174214,58,淡淡淡淡定！
'6157379516341072620,106,baby
'6157395790320268498,17,对了
'6157402587559000783,90,他们是在打乱组员的思绪
'6157413400866011575,2,看过的
'6157422036672500397,56,有人在的扣1
'6157424521646628129,82,张天爱喜欢给我嗦喽牛子。
'6157425025034411829,4,鹿晗我老公
'6157434264529493731,7,精编有精编的感觉
'6157436300342753640,37,没胸
'6157446246740448579,34,都看过
'6157449759637795827,40,我鹿好帅[xl14z]
'6157450461911268802,29,不信
'6157451470343404313,26,我鹿巨帅[5hflj]
'6157481931481625327,50,。。。。。。
'6157486069296747423,75,大爱小鹿
'6157496622332164387,2,翻出以前的。来骗观众
'6157539435360105114,120,是鹿晗铁杆粉的扣1
'6157539516469549385,66,这是最新一期？
'6157546340979648094,60,啊啊啊啊啊啊啊啊啊啊啊啊
'6157608078696436152,10,赫赫不要离开跑男
'6157724361262980017,2,我的个天来
'6157743534030540678,53,为什么没有第5季
'6157749672058903395,52,宋仲基在哪呢
'6157754855111342895,10,我爱你小鹿鹿
'6158102107369593472,23,额额
'6158187108780912679,2,2
'6158222560683693165,2,有人
'6158548437900539925,58,鹿晗 鹿晗
'6158562048177939860,3,爱鹿晗
'6158562150622771022,8,鹿晗是我哥。
'6159555626898217308,3,东冈
'6159677382430470480,47,这个也要激动？
'6159750328374341214,66,1
'6159969890356065633,31,LH好帅
'6160112419768554019,16,赫赫 爱你
'6160318540068335653,12,我去
'6160652757177539078,47,你们中午不吃饭
'6161935934881868798,2,哈哈
'6161936043040382551,4,不会吧
'6162493888697810335,5,我是鹿晗
'6163234720451215105,18,右边的老人家
'6163652942723890813,6,HHHHHHHHHHHHHHHHHHHHHHHHH
'6163879706054177881,58,王俊凯最帅
'6164217227677086303,2,我是李晨
'6164386690075540071,5,棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒嘎
'6164537617130543078,12,对了
'6164717748495133959,64,鹿晗太帅了
'6165102341798830811,1,对
'6165283002052589987,2,东风
'6165424749722278839,30,明年才有第五季
'6166233354990072198,22,好可怕
'6166257346140525369,66,鹿晗好帅
'6168720647978029393,4,为什么没有第五季
'6168869029215124316,8,66666
'6169150819570102431,13,呵呵
'6169477084970816173,60,找人修音响，酬劳：100元
'6170206951398866197,8,是我
'6170781258534706047,3,我中2等奖我好高兴
'6171870535522793564,9,春风
'6173574642448904979,4,李晨加油
'6174037457833117142,13,答对了
'6174105377719087435,29,我也是醉了。
'6174204601924221247,31,我是演员
'6175271282226419336,1,牛晨
'6181091966791010373,3,第一
'6182851325496581379,12,哇
'6182851355046654773,2,(*@ο@*) 哇
'6186081624503439222,4,哈哈哈哈哈哈哈
'6186870967865094458,21,呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵
'6187496385857106852,37,宝宝呢，宝宝也好玩。
'6187501115979414528,1,春天
'6192314853278432518,1,哈哈哈哈哈哈哈哈哈哈哈
'6157253795225608982,78,春天的脚步近了
'6157273933429687489,57,宝塔镇河妖
'6157315612755964078,64,春天的脚步
'6157336942020582692,61,我喜欢当大黑牛
'6157336987873920063,11,啊
'6157344424978889754,10,看这个  只为鹿晗
'6157354059244851586,77,春天的脚步进了
'6157369676219883571,3,这个..........
'6157399143419034411,79,权志龙我老公
'6157422150115816680,1,[2n51o]为什么没有第5季
'6157432191020769602,46,第五季估计明年
'6157445075822006424,47,呵呵
'6157459886193408023,5,我爱鹿哥
'6157462884287324534,10,帅帅帅
'6157509005571342526,25,😌😖
'6157516357959759249,4,天王盖地虎
'6157517616639980202,30,这看过的
'6157529444888692104,43,意涵好可爱
'6157693271605334768,4,跑男跑男
'6157776972329440427,59,春天的脚步近了
'6157786323640461208,18,春风
'6157875583079840059,31,看表情
'6158160417884030441,3,春天的脚步
'6158310187775635528,23,邓超强抱啊 人家不想抱的
'6158511110633366152,3,😳😳
'6158580403965163874,1,这一季完了后面还有吗？
'6158852217099597408,11,晨赫
'6158971848677046934,66,鹿晗上节目所有明星最贵的
'6159043214869867502,42,妖姬😂😂😂😂😂
'6159082437714990923,21,我走了
'6159143396538142564,21,牛逼
'6159155330381599774,68,鹿晗不要离开跑男
'6159635808075206993,7,haha
'6161045698495542328,7,张天爱[5hflj]
'6161541353984045021,45,粉对加油
'6162331592557149305,31,鹿晗是你爸
'6162351498309734804,5,鹿晗是你爸
'6162374028536739104,47,看跑男好尴尬…
'6163653137090900785,52,  完了》》》》》》》》》》》》》》》》》》》》》
'6164756918964746032,3,的吧主吧
'6164779321950370837,50,学霸杨颖
'6165102465244544753,12,额
'6165773111972494023,3,李晨
'6168795979259127442,13,不要字
'6169273174354998282,31,林心如被黑的好惨啊
'6170012135151187062,5,鹿晗太帅了
'6171480388201427542,40,邓超好紧张
'6171870762351802980,2,死期
'6174037551461359462,44,鹿晗好帅
'6183872933683346588,23,笑的我都哭了
'6185254290400555863,4,我看了许须口口
'6191574459017151833,29,郑恺好帅
'6193261411666654786,4,没人了
'6193752238784412200,3,哈哈哈，笑死我玩了
'6200071892805172179,21,爱心如
'6206812753312166483,3,还好
'6209942806531224066,7,他也就那样太古哥股复古提有一个很好骨灰盒 唱歌唱发
'6214280854673906261,26,意涵好可爱遗憾还可爱
'6224933580319578808,13,啦啦啦啦
'6225269406013241100,8,没有
'6225269444031615353,5,西风
'6226755694788786881,2,事实上事实上
'6229625013886607062,16,鹿晗
'6230350680798339338,5,明年有第五季吗
'6232163670856986829,9,😁😁😁😁😁
'6234309438015436662,7,'我男神
'6236058207354541028,2,季节性的人。
'6238997246086028678,4,牛
'6243612960323355638,9,我爱你，小露露。
'6245446581295175840,1,好看
'6249031334430847781,1,吐槽
'6255764829325834762,14,一群学渣
'6255999416831237062,9,厉害了
'6257139205912739398,8,陈赫
'6258601116487459348,11,春天的脚步进来
'6263704435841118676,2,baby
'6266714886387448488,5,鹿晗赶紧滚出跑男 什么吊
'6269347986092398725,1,春天
'6279640424111477172,4,我错了，尴尬
'6287097504740293858,2,她直接去鹿晗，无视邓超
'6294752173197021607,0,还是喜欢林心如
'6157210717693490757,29,对了
'6157239594432153897,47,女神、、、、
'6157246159326204582,2,没人看么
'6157274196788801991,33,有人在看吗
'6157331886308407133,61,春天的脚步
'6157337063304275095,9,玩蛋
'6157346927195791688,11,装的
'6157355080683698076,22,哈哈哈，
'6157356316669583975,67,王祖蓝说：“都是学霸呀!”
'6157362255833405127,77,春天的脚步近了
'6157366929298891147,1,l
'6157374321112560790,3,baby玩的好投入哦😃😃😃
'6157378555971270744,8,郑凯打了两个耳钉
'6157402873296139245,67,恺恺变光头了
'6157419000521904402,62,body好吃力
'6157431955992958100,5,第五季应该要等中国好声音播完吧
'6157432834137603013,68,55链接5了4哦哦
'6157438554585257365,8,鹿晗好帅呀😊
'6157439522281273187,1,我擦
'6157478233110902346,4,鹿晗最帅　萌萌哒
'6157499810822311116,21,哈哈
'6157499895589182801,4,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
'6157509105039262009,26,👄👄😳
'6157523735730893181,3,赫赫我爱你就像老鼠爱大米
'6157524048957330603,12,哈好
'6157542462246701303,51,一切都像睡醒的样子
'6157550654083121732,30,呵呵
'6157551976018684782,1,春天的脚步
'6157560509094248373,70,鹿晗好帅呀，帅帅帅
'6157572631946665998,2,爱赤赤
'6157637457702974919,33,好多人
'6157691605837498427,16,哈哈
'6157691661177145445,49,哈哈哈哈哈哈哈哈啊哈哈哈哈
'6157691714780336381,7,鹿晗好帅
'6157695399908426624,65,鹿晗最帅
'6157723878614970388,72,鹿晗学霸
'6157786445510155077,23,对了
'6157839588754094767,4,醉
'6157849774545878341,48,突然喜欢郑凯
'6157884773346388090,19,哇(」ﾟヘﾟ)
'6157886558106633018,22,诸葛亮
'6157915080945644760,34,初中的课本~考验初中语文的时候到了！
'6157925885854250735,8,春天
'6157960437217804201,37,回放啊
'6157966831098712826,9,牛逼
'6158069097726139561,28,绝望到飞起，
'6158137294681877429,3,哈哈哈[dk4s3]
'6158168553930806111,40,天霸 动霸 tua
'6158238982612802686,1,你们
'6158486827616884432,57,小鹿鹿手上有戒指
'6158515473657447709,3,捣乱团
'6158548653654307297,16,飞吧
'6158548805026738914,22,正确
'6159155517991605429,16,呵呵
'6159706656672917722,8,什 么。。。。。。。。。。
'6159905662475596674,35,赫赫就是幽默
'6160062882257465715,4,我是邓超的哥哥
'6160353521378597618,36,赤赤么么的
'6160707305337182991,8,对对对
'6161183976737649812,7,😘没好好风格服服帖帖染发膏复合弓一个月后股海护航
'6161208095063585517,25,局面不行了
'6161360311439243235,70,春风的脚步进了。
'6161479755093317499,82,赤赤赤赤赤赤，好可爱
'6162103850989155232,3,哈哈
'6162116774026884147,22,赫赫
'6162873020275309120,6,气泡
'6163234927262907303,2,玩完没有啊。
'6163361437111111426,2,呵呵
'6163738963682605240,2,郑恺最帅
'6163924428688807383,12,baby这样也不好。
'6165035968578007425,5,baby！学霸！
'6167256193604070108,29,Angelababy 还厉害
'6167928898845073287,29,犬齿白唇红了吗？
'6168050861936653603,3,加油加油啊！
'6168869235848724283,1,嗄嗄
'6170549664849755786,42,baby，baby
'6171301944725263689,13,😂😂😂😂
'6171974397059315701,4,天
'6172303071105178122,46,春天的脚步近了
'6173361343631359932,18,有人吗
'6173574926369716707,35,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
'6157223408611808982,7,有人吗
'6157225860166919332,63,我居然在看这个-。-
'6157231331584956773,38,大把的 人
'6157238265700603769,6,广告真多
'6157265665743473767,6,这是傻了？？？？？？？？？？？？？？？
'6157274337458609023,1,现在有人在看吗，
'6157302798196568578,1,，有
'6157302869207361480,19,呵呵
'6157332147947887705,4,刚睡醒的样子
'6157332313439543415,49,陈很好听吧！
'6157343126769267517,61,我想知道在陈意涵答对的时候放的什么歌曲？ 谁知道？
'6157355199298619271,1,蛤，
'6157360480077118730,54,有啊，没人看才怪呢！
'6157367825034457686,2,有
'6157372120077253309,39,重复的  我去
'6157381429031762619,4,天爱好漂亮
'6157386681488586425,19, 我也是学霸[fejnk]
'6157410302458152707,3,看不下去了
'6157419294639081883,3,就知道睡
'6157421894738468596,26,我都会
'6157422366270499791,21,有
'6157422427842882582,4,在的扣1111
'6157437488182408332,21,[xgz6t]
'6157440186038432445,11,及
'6157483474376111933,32,这是啥啊
'6157504872105725956,4,baby
'6157509288137400581,1,KO
'6157537180220030725,29,Baby
'6157596510344786880,34,6的了
'6157739802864564112,2,hahah
'6157814286280888363,19,装什么？？？随便都会
'6157830539107031263,11,唉
'6157834804082055451,3,切
'6157909669946400372,12,喜欢陈赫，鹿晗。但我最喜欢小凯
'6157935228021717167,5,意涵还是那么漂亮
'6158073729312696454,4,鹿晗最棒
'6158241775183387448,32,66666
'6158529084285965190,32,这一期最好看
'6158548942419582287,4,鹿晗、邓超学霸
'6158603840469253505,11,是
'6158809531062582085,3,a sad sasd a sdf sd
'6158931354363442816,1,东风
'6158967145718427552,50,郑凯  打鹿晗是真的还是假的
'6159176360926982907,8,有人啊[dk4s3]
'6159245571963402165,10,剧本
'6159313968541626724,15,我来了
'6159323551583770112,15,喜欢鹿晗，傻孢子
'6159350479837544891,4,好作……
'6159473624966673449,15,我去
'6159616240971752097,9,不折
'6159715159444477021,21,好无聊的人
'6159982290070484583,3,郑恺好厉害呀
'6160261467491359180,20,五五开
'6160261510624344584,15,卢本伟
'6160279387332237497,9,我擦
'6160732704143382135,45,哈哈哈哈哈哈哈哈哈哈哈哈
'6161152615964556511,10,无语
'6161208142041000480,1,什么
'6161360361642071372,7,对
'6162192040036209194,4,权志龙我爱你
'6162971179831871916,51,鹿晗最帅了
'6162997108947888647,7,天哪十年前背的东西我都记得，他们果然是花花公子
'6163361577137942170,46,很好奇
'6163528257653782888,1,对了
'6163653412866407392,37,速度大大大大大大大大大撒旦撒旦撒旦撒旦撒旦
'6163924616568443652,35,一切都像天使一样。
'6164350403792676872,3,S叉baby
'6164393247228107656,39,小鹿帅帅哒
'6164665991307017320,53,我选baby粉队
'6164718116033613617,3,你们谁是鹿晗的粉丝安全。  我是鹿晗的粉丝
'6164811702291848347,40,恺恺是光头强
'6165532185351245667,22,呵呵呵
'6168074594558752489,8,baby好可爱
'6168615919189311899,2,哦大家
'6168710666985753563,3,郑恺最帅
'6169710143380986501,36,春天的脚步近了
'6170103027770933777,7,AngeLababy漂亮
'6170961089784267833,21,刚睡醒的样子
'6171166458078899013,9,哈哈哈哈哈
'6172866215535882796,35,意涵一笑真可爱
'6173361561434397086,27,我爱鹿晗
'6157212300506384501,78,呵呵
'6157226084829411367,4,哈哈哈
'6157231434413711880,10,哈哈哈哈哈哈哈
'6157262383516043755,23,噗
'6157303005564181261,36,萌萌
'6157331644660923310,21,哈哈
'6157335654408211883,5,不好看
'6157377385078002567,41,好看莫
'6157400772566236219,5,学渣都会背
'6157407250971965256,45,好看
'6157441889182753267,37,好搞笑
'6157446280211151686,74,一切都想刚睡醒的样子
'6157450471454358514,22,鹿晗学霸，么么哒[5hflj]
'6157465686212429157,7,错
'6157486521954413647,67,哈哈。赫，
'6157486951983830957,7,。。。哈哈哈哈
'6157487015628197762,49,太厉害(⊙o⊙)
'6157502191748332140,2,搞笑的
'6157505082079763425,44,baby
'6157523779766899519,38,你仰者尼1
'6157524384279508960,50,爱你来了来了了
'6157529483526625580,12,2个搞笑达人
'6157532919794054020,12,帅
'6157553525213025373,46,为啥重复的
'6157560882257114107,53,天爱好美丽呀
'6157569321179970570,3,陈赫近了
'6157596574316311528,7,噗哈哈
'6157601978743944200,12,快进
'6157691830853519593,20,飞吧
'6157693583366716730,1,鹿晗.
'6157724152931900043,2,123弹出去哈哈😄
'6157823771702377702,62,刚睡醒的样子
'6157834965583738892,2,学渣
'6157889030502043519,61,鹿晗好帅
'6157892889123301163,36,电脑突然没有声音了
'6157915557285414146,96,BABY猜测的时候超哥和赫赫在旁边捣乱~也是贱贱的
'6158069743935361396,183,东风来了 诸葛亮近了 一切都像草船借箭一样
'6158238106840887474,67,陈赫最棒  天才。
'6158346082587325738,14,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
'6158548069601853021,21,我喜我喜欢陈意涵
'6158580866437533859,14,睡醒
'6158603885773144570,30,头大了
'6159168134064973609,6,小鹿帅爆了
'6159176474269480756,5,重播  无聊中
'6159293724569975930,2,哈哈哈
'6159574518241777404,16,苏醒
'6159715249107326366,24,没意思
'6159970349108247738,11,虎
'6160016765373463901,42,诸葛亮那性乐
'6160063160994156756,2,鹿晗不是学人
'6160737194540081290,12,噢你
'6160980141198088968,37,哈哈哈哈哈哈哈哈
'6161936444099734868,11,对
'6162172768248298000,65,陈赫，你够了😒
'6163235159225751580,28,学姐妹们。
'6163581222687002666,48,哈哈哈哈！
'6163924761368418357,3,刚是谁的？
'6165036173348115008,1,哈哈哈哈哈
'6165091614828608589,25,东风无力百花残~~
'6165507313429279205,44,杨颖爱你
'6165862922013194436,22,傻瓜
'6166085487787667844,1,哈哈
'6166536528514862390,75,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
'6166557219737903557,29,我们就是初一的
'6166890825151755192,1,和我
'6166958024852849021,8,天霸😂。
'6170012474261708984,56,赫叔叔也太好捣乱了
